,Reporter,Partner,Trade Value (US$),expor,TradeValue,Weight,Type
382,Canada,Eritrea,448.0,,448.0,448.0,Directed
383,Canada,Colombia,40643400.0,36605747.0,38624573.5,38624573.5,Directed
384,Canada,Albania,861244.0,,861244.0,861244.0,Directed
385,Canada,Algeria,418970.0,,418970.0,418970.0,Directed
386,Canada,Philippines,56461173.0,6411026.0,31436099.5,31436099.5,Directed
387,Canada,Benin,68561.0,,68561.0,68561.0,Directed
388,Canada,Maldives,19883.0,,19883.0,19883.0,Directed
389,Canada,Sweden,121108800.0,85735214.0,103422007.0,103422007.0,Directed
390,Canada,Uruguay,10728708.0,2803141.0,6765924.5,6765924.5,Directed
391,Canada,Namibia,36654789.0,140902.0,18397845.5,18397845.5,Directed
392,Canada,Nicaragua,4656311.0,,4656311.0,4656311.0,Directed
393,Canada,Angola,15.0,,15.0,15.0,Directed
394,Canada,Denmark,77831106.0,58747991.0,68289548.5,68289548.5,Directed
395,Canada,Croatia,7010333.0,6589517.0,6799925.0,6799925.0,Directed
396,Canada,Sao Tome and Principe,7096.0,,7096.0,7096.0,Directed
397,Canada,Cyprus,69377.0,57419.0,63398.0,63398.0,Directed
398,Canada,Bolivia,2535801.0,1659842.0,2097821.5,2097821.5,Directed
399,Canada,United Rep. of Tanzania,614159.0,,614159.0,614159.0,Directed
400,Canada,Dominican Rep.,68742712.0,,68742712.0,68742712.0,Directed
401,Canada,Guinea,4395846.0,,4395846.0,4395846.0,Directed
402,Canada,Central African Rep.,1732.0,,1732.0,1732.0,Directed
403,Ireland,Argentina,26400567.0,30667778.0,28534172.5,28534172.5,Directed
404,Ireland,Dominican Rep.,1506767.0,,1506767.0,1506767.0,Directed
405,Ireland,Ecuador,1094391.0,,1094391.0,1094391.0,Directed
406,Ireland,Ghana,200826.0,,200826.0,200826.0,Directed
407,Ireland,Malawi,53608.0,,53608.0,53608.0,Directed
408,Ireland,Latvia,4585590.0,5630838.0,5108214.0,5108214.0,Directed
409,Ireland,Oman,467065.0,,467065.0,467065.0,Directed
410,Ireland,Serbia,1309558.0,988986.0,1149272.0,1149272.0,Directed
411,Ireland,"Other Africa, nes",34430.0,,34430.0,34430.0,Directed
412,Lithuania,Qatar,273451.0,462266.0,367858.5,367858.5,Directed
413,Lithuania,Sweden,88004842.0,70234918.0,79119880.0,79119880.0,Directed
414,Lithuania,Bulgaria,4416359.0,5153262.0,4784810.5,4784810.5,Directed
415,Lithuania,Iran,47975.0,,47975.0,47975.0,Directed
416,Lithuania,Lebanon,551.0,,551.0,551.0,Directed
417,Lithuania,Rep. of Moldova,582607.0,450174.0,516390.5,516390.5,Directed
418,Lithuania,Indonesia,609224.0,,609224.0,609224.0,Directed
419,Lithuania,Nigeria,1475.0,,1475.0,1475.0,Directed
420,Lithuania,Norway,59943012.0,39001607.0,49472309.5,49472309.5,Directed
421,Lithuania,Montenegro,87.0,,87.0,87.0,Directed
422,Lithuania,Uruguay,888.0,119286.0,60087.0,60087.0,Directed
423,Lithuania,Turkey,12317047.0,15584158.0,13950602.5,13950602.5,Directed
424,Lithuania,Kuwait,4684.0,,4684.0,4684.0,Directed
425,Lithuania,Slovenia,9184212.0,7982741.0,8583476.5,8583476.5,Directed
426,Lithuania,Bahrain,466.0,,466.0,466.0,Directed
427,Lithuania,Bangladesh,208588.0,,208588.0,208588.0,Directed
428,Lithuania,Côte d'Ivoire,98616.0,,98616.0,98616.0,Directed
429,Lithuania,Mexico,345530.0,12575.0,179052.5,179052.5,Directed
430,Lithuania,Special Categories,25023781.0,,25023781.0,25023781.0,Directed
431,Lithuania,Myanmar,707836.0,883010.0,795423.0,795423.0,Directed
432,Lithuania,Kenya,71437.0,103962.0,87699.5,87699.5,Directed
433,Lithuania,Malta,294299.0,,294299.0,294299.0,Directed
434,Lithuania,Portugal,6945542.0,5109249.0,6027395.5,6027395.5,Directed
435,Lithuania,Philippines,153975.0,168332.0,161153.5,161153.5,Directed
436,Lithuania,El Salvador,160.0,,160.0,160.0,Directed
437,Lithuania,Singapore,483412.0,801920.0,642666.0,642666.0,Directed
438,Lithuania,Viet Nam,3017360.0,,3017360.0,3017360.0,Directed
439,Lithuania,Egypt,2199696.0,659911.0,1429803.5,1429803.5,Directed
440,Lithuania,Mozambique,164523.0,,164523.0,164523.0,Directed
441,Lithuania,Luxembourg,962427.0,1201346.0,1081886.5,1081886.5,Directed
442,Lithuania,Saudi Arabia,14175097.0,,14175097.0,14175097.0,Directed
443,Lithuania,Afghanistan,176223.0,,176223.0,176223.0,Directed
444,Lithuania,Cyprus,1482631.0,216973.0,849802.0,849802.0,Directed
445,Lithuania,Dominican Rep.,892.0,,892.0,892.0,Directed
446,Lithuania,Ecuador,3086386.0,,3086386.0,3086386.0,Directed
447,Lithuania,Ghana,13275.0,,13275.0,13275.0,Directed
448,Lithuania,Oman,42636.0,,42636.0,42636.0,Directed
449,Lithuania,Malawi,297257.0,,297257.0,297257.0,Directed
450,Lithuania,Serbia,882523.0,1693359.0,1287941.0,1287941.0,Directed
451,Lithuania,Argentina,5875295.0,899712.0,3387503.5,3387503.5,Directed
452,Lithuania,Brazil,1661183.0,2764139.0,2212661.0,2212661.0,Directed
453,Lithuania,Tajikistan,7404.0,,7404.0,7404.0,Directed
454,Lithuania,Dominica,815.0,,815.0,815.0,Directed
455,Lithuania,Chile,1841855.0,,1841855.0,1841855.0,Directed
456,Lithuania,Jamaica,111.0,,111.0,111.0,Directed
457,Lithuania,New Zealand,1004692.0,225142.0,614917.0,614917.0,Directed
458,Lithuania,"China, Hong Kong SAR",2909491.0,12207168.0,7558329.5,7558329.5,Directed
459,Lithuania,Ethiopia,47658.0,,47658.0,47658.0,Directed
460,Lithuania,Australia,73097.0,540344.0,306720.5,306720.5,Directed
461,Lithuania,Greece,4023488.0,3547177.0,3785332.5,3785332.5,Directed
462,Lithuania,Honduras,373.0,,373.0,373.0,Directed
463,Lithuania,Rep. of Korea,7305507.0,,7305507.0,7305507.0,Directed
464,Lithuania,Mauritius,45731.0,,45731.0,45731.0,Directed
465,Lithuania,TFYR of Macedonia,544038.0,548581.0,546309.5,546309.5,Directed
466,Lithuania,Turkmenistan,46620.0,,46620.0,46620.0,Directed
467,Lithuania,Kazakhstan,41376919.0,,41376919.0,41376919.0,Directed
468,Lithuania,India,5828507.0,3380734.0,4604620.5,4604620.5,Directed
469,Lithuania,Armenia,190166.0,246482.0,218324.0,218324.0,Directed
470,Lithuania,Haiti,92.0,,92.0,92.0,Directed
471,Lithuania,Malaysia,1312017.0,1701106.0,1506561.5,1506561.5,Directed
472,Lithuania,Panama,86709.0,,86709.0,86709.0,Directed
473,Lithuania,Albania,30086.0,,30086.0,30086.0,Directed
474,Lithuania,Pakistan,1534957.0,3379564.0,2457260.5,2457260.5,Directed
475,Lithuania,"Other Asia, nes",6576790.0,,6576790.0,6576790.0,Directed
476,Lithuania,Uganda,109642.0,,109642.0,109642.0,Directed
477,Lithuania,South Africa,6789828.0,386180.0,3588004.0,3588004.0,Directed
478,Lithuania,Israel,2666066.0,3273000.0,2969533.0,2969533.0,Directed
479,Lithuania,Cambodia,58746.0,,58746.0,58746.0,Directed
480,Lithuania,Bosnia Herzegovina,614615.0,1442791.0,1028703.0,1028703.0,Directed
481,Lithuania,Sri Lanka,289227.0,,289227.0,289227.0,Directed
482,Lithuania,Uzbekistan,674061.0,1719686.0,1196873.5,1196873.5,Directed
483,Lithuania,Azerbaijan,170674.0,347337.0,259005.5,259005.5,Directed
484,Lithuania,Colombia,6123.0,381638.0,193880.5,193880.5,Directed
485,Lithuania,Croatia,2511603.0,3853939.0,3182771.0,3182771.0,Directed
486,Lithuania,Belarus,58187485.0,65367700.0,61777592.5,61777592.5,Directed
487,Lithuania,Madagascar,99.0,,99.0,99.0,Directed
488,Lithuania,Tunisia,6401.0,,6401.0,6401.0,Directed
489,Lithuania,"Areas, nes",1784.0,,1784.0,1784.0,Directed
490,Lithuania,Costa Rica,284964.0,,284964.0,284964.0,Directed
491,Lithuania,China,134279404.0,,134279404.0,134279404.0,Directed
492,Lithuania,Georgia,2183624.0,2098819.0,2141221.5,2141221.5,Directed
493,Lithuania,Spain,42575282.0,29940419.0,36257850.5,36257850.5,Directed
494,Lithuania,Ukraine,30619150.0,38330777.0,34474963.5,34474963.5,Directed
495,Lithuania,United Arab Emirates,402881.0,,402881.0,402881.0,Directed
496,Lithuania,San Marino,42644.0,,42644.0,42644.0,Directed
497,Lithuania,Italy,91849957.0,56623594.0,74236775.5,74236775.5,Directed
498,Lithuania,Peru,47702.0,27664.0,37683.0,37683.0,Directed
499,Lithuania,Iceland,611964.0,702491.0,657227.5,657227.5,Directed
500,Lithuania,Morocco,2745325.0,,2745325.0,2745325.0,Directed
501,Lithuania,Jordan,127677.0,,127677.0,127677.0,Directed
502,Lithuania,Nicaragua,75987.0,,75987.0,75987.0,Directed
503,Lithuania,Zambia,482.0,,482.0,482.0,Directed
504,Lithuania,Ireland,11804648.0,3022843.0,7413745.5,7413745.5,Directed
505,Lithuania,Poland,264819893.0,259041869.0,261930881.0,261930881.0,Directed
506,Lithuania,Denmark,41967063.0,33077983.0,37522523.0,37522523.0,Directed
507,Lithuania,Belgium,56235592.0,37320997.0,46778294.5,46778294.5,Directed
508,Lithuania,Slovakia,9525902.0,9775281.0,9650591.5,9650591.5,Directed
509,Lithuania,Switzerland,5047830.0,9590266.0,7319048.0,7319048.0,Directed
510,Lithuania,Estonia,63246613.0,55344884.0,59295748.5,59295748.5,Directed
511,Lithuania,Russian Federation,108010393.0,,108010393.0,108010393.0,Directed
512,Lithuania,Canada,1645566.0,3010281.0,2327923.5,2327923.5,Directed
513,Lithuania,Austria,29372388.0,,29372388.0,29372388.0,Directed
514,Lithuania,United States of America,47086718.0,54493056.0,50789887.0,50789887.0,Directed
515,Lithuania,Romania,3986704.0,4620908.0,4303806.0,4303806.0,Directed
516,Lithuania,Latvia,161579860.0,149949922.0,155764891.0,155764891.0,Directed
517,Lithuania,World,2131208301.0,,2131208301.0,2131208301.0,Directed
518,Lithuania,Czech Rep.,38799086.0,41447299.0,40123192.5,40123192.5,Directed
519,Lithuania,Germany,260301405.0,244693592.0,252497498.5,252497498.5,Directed
520,Lithuania,Thailand,2366957.0,,2366957.0,2366957.0,Directed
521,Lithuania,France,60911330.0,,60911330.0,60911330.0,Directed
522,Lithuania,United Kingdom,57564094.0,29150411.0,43357252.5,43357252.5,Directed
523,Lithuania,Netherlands,126778916.0,91289932.0,109034424.0,109034424.0,Directed
524,Lithuania,Finland,55895902.0,35948446.0,45922174.0,45922174.0,Directed
525,Lithuania,Hungary,20262301.0,17097841.0,18680071.0,18680071.0,Directed
526,Lithuania,Japan,7521160.0,3927340.0,5724250.0,5724250.0,Directed
527,Greece,Bahrain,5131.0,,5131.0,5131.0,Directed
528,Greece,Uzbekistan,26021.0,,26021.0,26021.0,Directed
529,Greece,Bangladesh,4552248.0,,4552248.0,4552248.0,Directed
530,Greece,Austria,40800621.0,,40800621.0,40800621.0,Directed
531,Greece,Bolivia,51191.0,239010.0,145100.5,145100.5,Directed
532,Greece,Special Categories,2172.0,,2172.0,2172.0,Directed
533,Greece,United Kingdom,75327235.0,66690872.0,71009053.5,71009053.5,Directed
534,Greece,Mauritania,653933.0,,653933.0,653933.0,Directed
535,Greece,Egypt,55027620.0,28189288.0,41608454.0,41608454.0,Directed
536,Greece,Marshall Isds,4321.0,,4321.0,4321.0,Directed
537,Greece,New Zealand,4871848.0,1712658.0,3292253.0,3292253.0,Directed
538,Greece,Canada,5392495.0,4054914.0,4723704.5,4723704.5,Directed
539,Greece,Chile,3102928.0,,3102928.0,3102928.0,Directed
540,Greece,Portugal,8495463.0,9652193.0,9073828.0,9073828.0,Directed
541,Greece,Malta,1113144.0,,1113144.0,1113144.0,Directed
542,Greece,Ethiopia,529301.0,,529301.0,529301.0,Directed
543,Greece,Croatia,4458676.0,5266815.0,4862745.5,4862745.5,Directed
544,Greece,Algeria,31504446.0,,31504446.0,31504446.0,Directed
545,Greece,Cyprus,23980283.0,21324581.0,22652432.0,22652432.0,Directed
546,Greece,Luxembourg,6042168.0,1845279.0,3943723.5,3943723.5,Directed
547,Greece,Malaysia,5015742.0,5081447.0,5048594.5,5048594.5,Directed
548,Greece,Latvia,2091735.0,2261211.0,2176473.0,2176473.0,Directed
549,Greece,Malawi,140180.0,,140180.0,140180.0,Directed
550,Greece,Saudi Arabia,44261736.0,,44261736.0,44261736.0,Directed
551,Greece,Iceland,400980.0,346058.0,373519.0,373519.0,Directed
552,Greece,Ghana,2663351.0,,2663351.0,2663351.0,Directed
553,Greece,Togo,720244.0,,720244.0,720244.0,Directed
554,Greece,Dominican Rep.,226890.0,,226890.0,226890.0,Directed
555,Greece,Switzerland,28152843.0,61927501.0,45040172.0,45040172.0,Directed
556,Greece,Netherlands,218984087.0,183464961.0,201224524.0,201224524.0,Directed
557,Zambia,Iceland,82.0,,82.0,82.0,Directed
558,Zambia,Ghana,8850.0,,8850.0,8850.0,Directed
559,Zambia,Saudi Arabia,2771648.0,,2771648.0,2771648.0,Directed
560,Zambia,Luxembourg,52200.0,16515.0,34357.5,34357.5,Directed
561,Zambia,Malaysia,3306303.0,60884.0,1683593.5,1683593.5,Directed
562,Zambia,Malawi,1122771.0,,1122771.0,1122771.0,Directed
563,Zambia,Togo,21.0,,21.0,21.0,Directed
564,Zambia,Qatar,1083879.0,113452.0,598665.5,598665.5,Directed
565,Zambia,Seychelles,5692620.0,,5692620.0,5692620.0,Directed
566,Zambia,France,5631013.0,,5631013.0,5631013.0,Directed
567,Zambia,Burundi,16401.0,,16401.0,16401.0,Directed
568,Zambia,Bermuda,57.0,,57.0,57.0,Directed
569,Zambia,Dem.Rep. of the Congo,6558267.0,99314974.0,52936620.5,52936620.5,Directed
570,Zambia,Papua New Guinea,18.0,,18.0,18.0,Directed
571,Zambia,Russian Federation,356697.0,,356697.0,356697.0,Directed
572,Zambia,Thailand,907703.0,,907703.0,907703.0,Directed
573,Zambia,Uganda,59866.0,105019.0,82442.5,82442.5,Directed
574,Zambia,Uruguay,254.0,155001.0,77627.5,77627.5,Directed
575,Zambia,China,43540636.0,,43540636.0,43540636.0,Directed
576,Zambia,Australia,2052351.0,642842.0,1347596.5,1347596.5,Directed
577,Zambia,Belgium,1321448.0,1470758.0,1396103.0,1396103.0,Directed
578,Zambia,Andorra,757.0,,757.0,757.0,Directed
579,Zambia,Greece,123754.0,15357.0,69555.5,69555.5,Directed
580,Zambia,Rep. of Korea,1798709.0,,1798709.0,1798709.0,Directed
581,Zambia,Italy,1933680.0,1232300.0,1582990.0,1582990.0,Directed
582,Zambia,India,18598827.0,4322753.0,11460790.0,11460790.0,Directed
583,Zambia,Spain,666456.0,652643.0,659549.5,659549.5,Directed
584,Zambia,Suriname,10.0,,10.0,10.0,Directed
585,Zambia,Tokelau,5511.0,,5511.0,5511.0,Directed
586,Zambia,Japan,6349334.0,3339376.0,4844355.0,4844355.0,Directed
587,Zambia,South Africa,125146785.0,68523113.0,96834949.0,96834949.0,Directed
588,Zambia,Turkey,3198870.0,2790141.0,2994505.5,2994505.5,Directed
589,Zambia,Tonga,6.0,,6.0,6.0,Directed
590,Zambia,Tunisia,1130.0,,1130.0,1130.0,Directed
591,Zambia,Poland,181786.0,162813.0,172299.5,172299.5,Directed
592,Zambia,Namibia,6517863.0,16199053.0,11358458.0,11358458.0,Directed
593,Zambia,Denmark,1275717.0,441439.0,858578.0,858578.0,Directed
594,Zambia,World,349000461.0,,349000461.0,349000461.0,Directed
595,Zambia,Belize,140.0,,140.0,140.0,Directed
596,Zambia,Angola,25086.0,,25086.0,25086.0,Directed
597,Zambia,"Other Asia, nes",131337.0,,131337.0,131337.0,Directed
598,Zambia,Netherlands,2630797.0,7512975.0,5071886.0,5071886.0,Directed
599,Zambia,Mali,483677.0,,483677.0,483677.0,Directed
600,Zambia,Slovenia,11986.0,22825.0,17405.5,17405.5,Directed
601,Zambia,Switzerland,1420255.0,242968.0,831611.5,831611.5,Directed
602,Zambia,Finland,1951584.0,154219.0,1052901.5,1052901.5,Directed
603,Zambia,Kenya,2360224.0,3059173.0,2709698.5,2709698.5,Directed
604,Zambia,Peru,213973.0,,213973.0,213973.0,Directed
605,Zambia,Romania,34768.0,,34768.0,34768.0,Directed
606,Zambia,Indonesia,415417.0,,415417.0,415417.0,Directed
607,Zambia,Ireland,1240664.0,4960774.0,3100719.0,3100719.0,Directed
608,Zambia,Hungary,71394.0,5021.0,38207.5,38207.5,Directed
609,Zambia,Egypt,743541.0,606902.0,675221.5,675221.5,Directed
610,Zambia,Ukraine,6118.0,,6118.0,6118.0,Directed
611,Zambia,Botswana,990025.0,854720.0,922372.5,922372.5,Directed
612,Zambia,Congo,3887.0,,3887.0,3887.0,Directed
613,Zambia,Lebanon,51836.0,,51836.0,51836.0,Directed
614,Zambia,Lithuania,4830.0,22429.0,13629.5,13629.5,Directed
615,Zambia,Norway,259231.0,5412.0,132321.5,132321.5,Directed
616,Zambia,Nigeria,24015.0,,24015.0,24015.0,Directed
617,Zambia,Morocco,2254990.0,,2254990.0,2254990.0,Directed
618,Zambia,Senegal,48941.0,218373.0,133657.0,133657.0,Directed
619,Zambia,United Arab Emirates,46510419.0,,46510419.0,46510419.0,Directed
620,Zambia,Sweden,3238790.0,4594565.0,3916677.5,3916677.5,Directed
621,Zambia,Philippines,29293.0,,29293.0,29293.0,Directed
622,Zambia,"China, Hong Kong SAR",2190221.0,4612906.0,3401563.5,3401563.5,Directed
623,Zambia,Brazil,108544.0,342421.0,225482.5,225482.5,Directed
624,Zambia,Bulgaria,8579.0,9761.0,9170.0,9170.0,Directed
625,Zambia,Sri Lanka,129771.0,,129771.0,129771.0,Directed
626,Zambia,Cameroon,5969.0,,5969.0,5969.0,Directed
627,Zambia,Israel,443575.0,1008000.0,725787.5,725787.5,Directed
628,Zambia,Czech Rep.,92301.0,99964.0,96132.5,96132.5,Directed
629,Zambia,Sierra Leone,1665.0,,1665.0,1665.0,Directed
630,Zambia,Pakistan,706382.0,,706382.0,706382.0,Directed
631,Zambia,Côte d'Ivoire,19953.0,,19953.0,19953.0,Directed
632,Zambia,Mexico,209101.0,,209101.0,209101.0,Directed
633,Zambia,United Rep. of Tanzania,3491063.0,,3491063.0,3491063.0,Directed
634,Zambia,Argentina,642798.0,,642798.0,642798.0,Directed
635,Zambia,Ecuador,317.0,,317.0,317.0,Directed
636,Zambia,Slovakia,16862.0,19852.0,18357.0,18357.0,Directed
637,Zambia,Panama,146733.0,,146733.0,146733.0,Directed
638,Zambia,Mauritius,4252600.0,,4252600.0,4252600.0,Directed
639,Zambia,Zimbabwe,3903661.0,3339785.0,3621723.0,3621723.0,Directed
640,Zambia,Singapore,1856228.0,469302.0,1162765.0,1162765.0,Directed
641,Zambia,Viet Nam,341002.0,,341002.0,341002.0,Directed
642,Zambia,Mozambique,5060033.0,,5060033.0,5060033.0,Directed
643,Zambia,Georgia,361.0,,361.0,361.0,Directed
644,Zambia,Colombia,178.0,,178.0,178.0,Directed
645,Zambia,Austria,238144.0,,238144.0,238144.0,Directed
646,Zambia,Bahrain,420.0,,420.0,420.0,Directed
647,Zambia,Bolivia,57.0,,57.0,57.0,Directed
648,Zambia,Oman,1042614.0,,1042614.0,1042614.0,Directed
649,Zambia,Dem. People's Rep. of Korea,39927.0,,39927.0,39927.0,Directed
650,Zambia,Germany,5522253.0,3538487.0,4530370.0,4530370.0,Directed
651,Zambia,United States of America,6583015.0,5528072.0,6055543.5,6055543.5,Directed
652,Zambia,United Kingdom,5662710.0,3288522.0,4475616.0,4475616.0,Directed
653,Zambia,Canada,608075.0,1170918.0,889496.5,889496.5,Directed
654,Zambia,American Samoa,712.0,,712.0,712.0,Directed
655,Zambia,Azerbaijan,17.0,,17.0,17.0,Directed
656,Zambia,Costa Rica,2312.0,,2312.0,2312.0,Directed
657,Zambia,Chile,161.0,,161.0,161.0,Directed
658,Zambia,Ethiopia,46970.0,,46970.0,46970.0,Directed
659,Zambia,"China, Macao SAR",18.0,,18.0,18.0,Directed
660,Zambia,Portugal,162073.0,136281.0,149177.0,149177.0,Directed
661,Zambia,New Zealand,8519.0,740.0,4629.5,4629.5,Directed
662,Zambia,Swaziland,15006.0,,15006.0,15006.0,Directed
663,Zambia,Afghanistan,63.0,,63.0,63.0,Directed
664,Sweden,Faeroe Isds,133021.0,,133021.0,133021.0,Directed
665,Sweden,"Areas, nes",61933027.0,,61933027.0,61933027.0,Directed
666,Sweden,Slovenia,18388539.0,23930686.0,21159612.5,21159612.5,Directed
667,Sweden,Angola,100.0,,100.0,100.0,Directed
668,Sweden,Côte d'Ivoire,9979.0,,9979.0,9979.0,Directed
669,Sweden,Cameroon,16465.0,,16465.0,16465.0,Directed
670,Sweden,Sierra Leone,798.0,,798.0,798.0,Directed
671,Sweden,Benin,200.0,,200.0,200.0,Directed
672,Sweden,Israel,15299916.0,11743000.0,13521458.0,13521458.0,Directed
673,Sweden,Mexico,13421356.0,5043244.0,9232300.0,9232300.0,Directed
674,Sweden,Anguilla,2295.0,,2295.0,2295.0,Directed
675,Sweden,Australia,9319856.0,24895920.0,17107888.0,17107888.0,Directed
676,Sweden,Italy,309158299.0,311952639.0,310555469.0,310555469.0,Directed
677,Sweden,Kazakhstan,609422.0,,609422.0,609422.0,Directed
678,Sweden,Tokelau,65363.0,,65363.0,65363.0,Directed
679,Sweden,Spain,151648495.0,151853818.0,151751156.5,151751156.5,Directed
680,Sweden,Greece,16113311.0,16466684.0,16289997.5,16289997.5,Directed
681,Sweden,Andorra,699.0,,699.0,699.0,Directed
682,Sweden,Armenia,67957.0,20643.0,44300.0,44300.0,Directed
683,Sweden,Nepal,164555.0,,164555.0,164555.0,Directed
684,Sweden,Thailand,33659616.0,,33659616.0,33659616.0,Directed
685,Sweden,New Caledonia,2887645.0,,2887645.0,2887645.0,Directed
686,Sweden,Albania,659517.0,,659517.0,659517.0,Directed
687,Sweden,Gabon,6486.0,,6486.0,6486.0,Directed
688,Sweden,Russian Federation,240555159.0,,240555159.0,240555159.0,Directed
689,Sweden,Netherlands,998703630.0,760811010.0,879757320.0,879757320.0,Directed
690,Sweden,Mali,6486.0,,6486.0,6486.0,Directed
691,Sweden,Latvia,77938564.0,73543846.0,75741205.0,75741205.0,Directed
692,Sweden,Malawi,145096.0,,145096.0,145096.0,Directed
693,Sweden,Afghanistan,40515.0,,40515.0,40515.0,Directed
694,Sweden,Saudi Arabia,5502461.0,,5502461.0,5502461.0,Directed
695,Sweden,Rwanda,731067.0,,731067.0,731067.0,Directed
696,Sweden,Libya,62569.0,,62569.0,62569.0,Directed
697,Sweden,Ireland,167056185.0,55268753.0,111162469.0,111162469.0,Directed
698,Sweden,Romania,28145779.0,30662294.0,29404036.5,29404036.5,Directed
699,Sweden,Peru,14798568.0,761940.0,7780254.0,7780254.0,Directed
700,Sweden,Czech Rep.,142613541.0,155244779.0,148929160.0,148929160.0,Directed
701,Sweden,United Rep. of Tanzania,592458.0,,592458.0,592458.0,Directed
702,Sweden,Pakistan,11277950.0,5846876.0,8562413.0,8562413.0,Directed
703,Sweden,United States Minor Outlying Islands,200.0,,200.0,200.0,Directed
704,Sweden,Guatemala,1757714.0,366736.0,1062225.0,1062225.0,Directed
